"academic_group_id","session_number","exam_number","teacher_id","subject_id","success_count","all_count"
"-89284","1","2","77088","9287","8","15"
"-89284","1","3","200992","2007","6","15"
"-89284","1","4","1938976","9573","15","15"
"-89284","2","1","171808","2771","4","15"
"-89284","2","2","77088","9287","6","15"
"-89284","2","3","203295","1741","4","15"
"-89284","2","4","-38880","1633","3","15"
"-89284","3","1","2127392","9424","13","15"
"-89284","3","2","95520","2927","5","15"
"-88260","1","1","571680","9573","5","14"
"-88260","1","2","162336","2771","5","14"
"-88260","1","3","-39648","9287","11","14"
"-88260","1","4","672288","2007","10","14"
"-88260","2","1","162336","2771","4","14"
"-88260","2","2","21280","1741","8","14"
"-88260","2","3","-39648","9287","11","14"
"-88260","2","4","84512","1626","12","14"
"-88260","3","1","585760","9424","8","14"
"-88260","3","2","41267","7713","13","14"
"-88260","3","3","505375","7773","3","14"
"-88260","3","4","645920","10173","10","14"
"-87748","1","1","221215","6735","15","17"
"-87748","1","2","206367","5160","15","17"
"-87748","1","3","639776","2007","6","17"
"-87748","1","4","652064","1304","17","17"
"-87748","2","1","195104","1809","12","17"
"-87748","2","2","577056","5665","13","17"
"-87748","3","1","-392416","3952","11","17"
"-87748","3","2","577056","5663","13","17"
"-86468","1","1","634400","2007","18","18"
"-86468","1","2","159264","3553","14","18"
"-86468","1","3","603680","7899","11","18"
"-86468","2","1","526112","2771","3","18"
"-86468","2","2","156192","2705","4","18"
"-86468","2","3","607520","7901","14","18"
"-86468","2","4","611360","1633","12","18"
"-86468","3","1","608032","1648","4","18"
"-86468","3","2","168224","4743","12","18"
"-86468","3","3","609824","9424","13","18"
"-86468","3","4","607008","9258","8","18"
"-86212","1","1","2326560","9573","9","12"
"-86212","1","2","1777184","2007","6","12"
"-86212","1","3","129824","2771","7","12"
"-86212","1","4","53792","9287","7","12"
"-86212","2","1","1825056","2771","3","12"
"-86212","2","2","204320","1741","10","12"
"-86212","2","3","14643","1633","10","12"
"-86212","2","4","53792","9287","11","12"
"-86212","3","1","298272","981","2","12"
"-86212","3","2","647968","4517","9","12"
"-86212","3","3","543264","5735","3","12"
"-85956","1","1","639776","2007","10","18"
"-85956","1","2","206367","5160","18","18"
"-85956","1","3","652064","1304","13","18"
"-85956","1","4","221215","6735","18","18"
"-85956","2","1","195104","1809","12","18"
"-85956","2","2","577056","5665","15","18"
"-85956","3","1","577056","5663","13","18"
"-85956","3","2","577056","3952","12","18"
"-82884","1","1","2269472","747","18","19"
"-82884","1","2","-178400","7565","2","19"
"-82884","1","3","639776","2007","1","19"
"-82884","1","4","2135840","1304","2","19"
"-82884","2","1","119328","7897","8","19"
"-82884","2","2","689184","1745","1","19"
"-82884","2","3","308768","2109","16","19"
"-82884","3","1","696096","9424","17","19"
"-82884","3","2","1245216","2094","19","19"
"-81860","1","1","200992","2007","8","18"
"-81860","1","2","115232","2771","15","18"
"-81860","1","3","1938976","9573","9","18"
"-81860","1","4","53280","9287","4","18"
"-81860","2","1","203295","1741","4","18"
"-81860","2","2","-38880","1633","6","18"
"-81860","2","3","524576","2771","12","18"
"-81860","2","4","53280","9287","5","18"
"-81860","3","1","2127392","9424","6","18"
"-81860","3","2","200736","981","3","18"
"-81860","3","3","434208","5735","6","18"
"-81860","3","4","95520","2935","4","18"
"-80836","1","1","162336","2771","7","15"
"-80836","1","2","-39648","9287","14","15"
"-80836","1","3","571680","9573","9","15"
"-80836","1","4","672288","2007","13","15"
"-80836","2","1","162336","2771","5","15"
"-80836","2","2","21280","1741","8","15"
"-80836","2","3","14643","1626","1","15"
"-80836","2","4","-39648","9287","11","15"
"-80836","3","1","585760","9424","6","15"
"-80836","3","2","505375","7773","5","15"
"-80836","3","3","645920","10173","13","15"
"-80836","3","4","122656","7713","15","15"
"-79300","1","1","1778208","2007","11","11"
"-79300","1","2","710432","4176","1","11"
"-79300","1","3","408864","2771","7","11"
"-79300","1","4","580384","9287","7","11"
"-79300","2","1","158496","1633","1","11"
"-79300","2","2","171552","1741","4","11"
"-79300","2","3","1825056","2771","9","11"
"-79300","2","4","580384","9287","6","11"
"-79300","3","1","646176","10173","9","11"
"-79300","3","2","587040","5735","6","11"
"-79300","3","3","-166624","9424","5","11"
"-79044","1","1","1778208","2007","14","14"
"-79044","1","2","154400","9287","7","14"
"-79044","1","3","1652000","9573","6","14"
"-79044","1","4","366880","2771","6","14"
"-79044","2","1","116768","1633","1","14"
"-79044","2","2","171552","1741","11","14"
"-79044","2","3","154400","9287","11","14"
"-79044","2","4","1825056","2771","13","14"
"-79044","3","1","558112","5735","1","14"
"-79044","3","2","646176","10173","6","14"
"-79044","3","3","269088","3456","6","14"
"-79044","3","4","437792","3490","9","14"
"-79044","3","5","-327392","2927","7","14"
"-78276","1","1","171808","2771","13","25"
"-78276","1","2","344352","2007","18","25"
"-78276","1","3","53280","9287","12","25"
"-78276","2","1","116768","1633","1","25"
"-78276","2","2","203295","1741","6","25"
"-78276","2","3","171808","2771","6","25"
"-78276","2","4","53280","9287","14","25"
"-78276","3","1","710432","284","18","25"
"-78276","3","2","60448","4547","23","25"
"-78276","3","3","434208","5735","22","25"
"-78276","3","4","311072","8540","25","25"
"-77764","1","1","393504","9287","9","14"
"-77764","1","2","108064","2771","7","14"
"-77764","1","3","571680","9573","5","14"
"-77764","1","4","1778208","2007","8","14"
"-77764","2","1","108064","2771","9","14"
"-77764","2","2","21280","1741","9","14"
"-77764","2","3","119328","1633","12","14"
"-77764","2","4","393504","9287","11","14"
"-77764","3","1","203808","7769","3","14"
"-77764","3","2","393504","9287","5","14"
"-77764","3","3","27679","9416","8","14"
"-77764","3","4","557600","9424","11","14"
"-77508","1","1","115232","2771","1","24"
"-77508","1","2","53280","9287","0","24"
"-77508","1","3","310816","9573","1","24"
"-77508","1","4","344352","2007","14","23"
"-77508","2","1","53280","9287","0","24"
"-77508","2","2","28508959","1744","1","1"
"-77508","2","3",NULL,"1627","0","1"
"-77508","2","4","524576","2771","0","24"
"-77508","2","5","-176352","1633","1","23"
"-77508","2","6","203295","1741","6","23"
"-77508","3","1","2124064","9424","0","24"
"-77508","3","2","350240","7713","0","24"
"-77508","3","3","95520","2927","4","23"
"-77508","4","1","23839","7226","0","1"
"-77508","5","1","558112","8120","0","1"
"-77508","5","2","200480","2927","0","1"
"-77508","6","1",NULL,"3456","0","1"
"-77508","6","2",NULL,"9346","0","1"
"-77508","7","1",NULL,"4882","0","1"
"-77508","7","2",NULL,"5061","0","1"
"-77508","7","3",NULL,"6357","0","1"
"-77508","7","4",NULL,"10173","0","1"
"-77508","8","1",NULL,"85","0","1"
"-77508","8","2",NULL,"1193","0","1"
"-77508","8","3",NULL,"6553","0","1"
"-77508","8","4",NULL,"8567","0","1"
"-77508","9","1",NULL,"6553","0","1"
"-77508","9","2",NULL,"8563","0","1"
"-77508","9","3",NULL,"10063","0","1"
"-77508","10","1",NULL,"764","0","1"
"-77508","10","2",NULL,"1353","0","1"
"-77508","10","3",NULL,"6000","0","1"
"-77508","10","4",NULL,"10288","0","1"
"-76740","1","1","53792","9287","7","13"
"-76740","1","2","2326560","9573","7","13"
"-76740","1","3","407072","4157","7","13"
"-76740","1","4","407072","1404","7","13"
"-76740","2","1","-176352","1633","1","13"
"-76740","2","2","204320","1741","8","13"
"-76740","2","3","634400","2007","9","13"
"-76740","2","4","407072","4545","5","13"
"-76740","3","1","306464","1011","13","13"
"-76740","3","2","-348172207101","2167","6","13"
"-76740","3","3","1781792","3531","12","13"
"-76740","3","4","557600","9424","8","13"
"-76484","1","1","108064","2771","7","22"
"-76484","1","2","493344","9287","14","22"
"-76484","1","3","89120","9573","12","22"
"-76484","1","4","1778208","2007","19","22"
"-76484","2","1","169504","1741","3","22"
"-76484","2","2","158496","1633","3","22"
"-76484","2","3","493344","9287","12","22"
"-76484","2","4","108064","2771","7","22"
"-76484","3","1","86304","5266","10","22"
"-76484","3","2","505375","7773","10","22"
"-76484","3","3","646176","10173","16","22"
"-76484","3","4","350240","7713","20","22"
"-76484","3","5","694048","9424","11","22"
"-75204","1","1","246048","2007","22","25"
"-75204","1","2","512288","1748","22","25"
"-75204","1","3","108576","2868","19","25"
"-75204","1","4","4659","1239","20","25"
"-75204","2","1","259104","230","18","25"
"-75204","2","2","108576","2868","17","25"
"-75204","2","3","14643","1633","23","25"
"-75204","2","4","503584","359","20","25"
"-75204","3","1","725280","4880","15","25"
"-75204","3","2","4659","2801","6","25"
"-75204","3","3","108576","7786","13","25"
"-75204","3","4","15392","9287","18","25"
"18977","1","1","171808","2771","2","12"
"18977","1","2","77088","9287","8","12"
"18977","1","3","710432","9573","0","12"
"18977","1","4","592928","1744","6","12"
"18977","2","1","77088","9287","6","12"
"18977","2","2","116768","1627","6","12"
"18977","2","3","171808","2771","4","12"
"18977","3","1","585760","9424","7","12"
"18977","3","2","122656","7713","2","12"
"18977","4","1","123680","2927","3","12"
"18977","4","2","434208","7903","5","12"
"18977","4","3","316192","987","4","12"
"18977","4","4","587040","7275","5","12"
"18977","5","1","56608","8052","3","12"
"18977","5","2","402464","1160","2","12"
"18977","5","3","153632","10181","2","12"
"18977","5","4","701728","3456","3","12"
"18977","6","1","191520","6476","8","12"
"18977","6","2","799","2478","10","12"
"18977","6","3","191520","4653","8","12"
"18977","7","1","191520","6476","12","12"
"18977","7","2","191520","10217","9","12"
"18977","7","3","799","7861","10","12"
"18977","7","4","799","7865","10","12"
"18977","8","1","191520","8554","12","12"
"18977","8","2","191520","6969","12","12"
"18977","8","3","191520","3622","12","12"
"18977","8","4","191520","3757","12","12"
"18977","9","1","679456","1966","11","12"
"18977","9","2","679456","5896","11","12"
"18977","9","3","679456","8129","11","12"
"18977","9","4","679456","10124","11","12"
"19233","1","1","171808","2771","4","13"
"19233","1","2","77088","9287","8","13"
"19233","1","3","710432","9573","2","13"
"19233","1","4","592928","1744","7","13"
"19233","2","1","77088","9287","7","13"
"19233","2","2","116768","1627","7","13"
"19233","2","3","171808","2771","6","13"
"19233","3","1","585760","9424","8","13"
"19233","3","2","122656","7713","6","13"
"19233","4","1","123680","2927","4","13"
"19233","4","2","316192","987","5","13"
"19233","4","3","434208","7903","7","13"
"19233","4","4","587040","7275","7","13"
"19233","5","1","701728","3456","9","13"
"19233","5","2","56608","8052","9","13"
"19233","5","3","402464","1160","7","13"
"19233","5","4","153632","10181","8","13"
"19233","6","1","152096","8725","11","13"
"19233","6","2","680480","2908","2","13"
"19233","6","3","194592","2490","11","13"
"19233","6","4","194592","8573","12","13"
"19233","7","1","-46048","10218","10","13"
"19233","7","2","4128","8569","11","13"
"19233","7","3","-515862165244","8725","10","13"
"19233","7","4","361248","5981","10","13"
"19233","8","1","152096","2983","10","13"
"19233","8","2","396064","7864","11","13"
"19233","8","3","152096","5479","11","13"
"19233","9","1","-364256","1975","8","13"
"19233","9","2","194592","2985","9","13"
"19233","9","3","152096","3757","11","13"
"19233","9","4","4128","6980","11","13"
"23841","1","1","1752864","1304","19","19"
"23841","1","2","43808","7565","15","19"
"23841","1","3","206367","747","17","19"
"23841","2","1","144672","7897","9","19"
"23841","2","2","172320","5660","16","19"
"23841","2","3","308768","2109","15","19"
"23841","2","4","179232","1745","17","19"
"23841","3","1","696096","9424","17","19"
"23841","3","2","2135840","2094","16","19"
"23841","3","3","172320","5660","14","19"
"23841","4","1","126752","5659","8","19"
"23841","4","2","4896","2648","15","19"
"23841","4","3","172320","5660","16","19"
"23841","5","1","208928","7931","11","19"
"23841","5","2","199712","5659","16","19"
"23841","5","3","134688","4998","15","19"
"23841","6","1","199712","5619","18","19"
"23841","6","2","172320","5622","14","19"
"23841","6","3","172320","5668","9","19"
"23841","6","4","1103136","7563","18","19"
"23841","7","1","-38880","5666","11","19"
"23841","8","1","119328","5668","1","19"
"23841","8","2","1245216","7360","19","19"
"23841","8","3","-38880","5666","14","19"
"23841","9","1","172320","-1241023","18","19"
"23841","9","2","-407264","5666","19","19"
"24097","1","1","1752864","1304","21","22"
"24097","1","2","43808","7565","18","22"
"24097","1","3","1512992","747","20","22"
"24097","2","1","179232","1745","16","22"
"24097","2","2","308768","2109","21","22"
"24097","2","3","189216","5660","21","22"
"24097","2","4","144672","7897","20","22"
"24097","3","1","2135840","2094","22","22"
"24097","3","2","172320","5660","16","22"
"24097","3","3","696096","9424","21","22"
"24097","4","1","199712","5659","19","22"
"24097","4","2","172320","5660","15","22"
"24097","4","3","-171744","2648","18","22"
"24097","5","1","199712","5659","19","22"
"24097","5","2","208928","7931","10","22"
"24097","5","3","134688","4998","19","22"
"24097","6","1","199712","5619","20","22"
"24097","6","2","172320","5622","16","22"
"24097","6","3","172320","5668","10","22"
"24097","6","4","1495072","7563","21","22"
"24097","7","1","-38880","5666","16","22"
"24097","8","1","-159968","5668","5","22"
"24097","8","2","-38880","5666","1","22"
"24097","8","3","119328","7360","21","22"
"24097","9","1","-159968","-1241023","17","22"
"24097","9","2","-407264","5666","21","22"
"24609","1","1","129824","891","6","25"
"24609","1","2","53792","9287","11","25"
"24609","1","3","204320","1744","10","25"
"24609","2","1","648224","1627","19","25"
"24609","2","2","129824","891","17","25"
"24609","2","3","53792","9287","11","25"
